,Product,URL,Image
0,"TRESemmé Shampoo Shampoo for Curly Hair Pro Care Curls Curly Hair Shampoo Leaves Curls Defined, Hydrated, and Frizz-Free 20 oz 4 Count",https://www.amazon.com/TRESemm%C3%A9-Shampoo-Defined-Hydrated-Frizz-Free/dp/B08PCL1LQZ?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/814xJDILVPL._SX679_.jpg
1,"TRESemmé Pro Pure Shampoo Sulfate-Free for Curly & Define Hair with 0% Sulfates, Parabens, Mineral Oils and Dyes, 16 Oz, Pack of 4",https://www.amazon.com/TRESemm%C3%A9-Shampoo-Sulfate-Free-Sulfates-Parabens/dp/B08PCH3PBL?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/81d0V+h3SvL._SX679_.jpg
2,"TRESemmé Conditioner Sulfate-Free for Curly Hair Pro Care Curls are Defined, Hydrated, and Frizz-Free 20 oz 4 Count",https://www.amazon.com/TRESemm%C3%A9-Conditioner-Sulfate-Free-Hydrated-Frizz-Free/dp/B08PCKVMSX?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/81MwgOJTZcL._SX679_.jpg
3,"TRESemmé Pro Pure Conditioner Silicone-Free for Curly Hair Pro Pure Curl Define 0% Silicones, Parabens, and Mineral Oils and Dyes. 16 oz 4 Count",https://www.amazon.com/TRESemm%C3%A9-Conditioner-Silicone-Free-Silicones-Parabens/dp/B08PCJBPLM?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/811cFGEs8PL._SX679_.jpg
4,"TRESemmé Hair Gel, Flawless Curls, 8 Ounce, Pack of 6",https://www.amazon.com/TRESemm%C3%A9-Hair-Flawless-Curls-Pack/dp/B0009WY4W4?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71B3cnYe4bL._SX679_.jpg
5,"TRESemmé Flawless Curls Moisturizing Mousse Extra Hold Flawless Curls Styling Mousse 10.5 oz, 6 Count, White",https://www.amazon.com/TRESemm%C3%A9-Flawless-Moisturizing-Mousse-Styling/dp/B098JCW3N3?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/71pcFokzM8S._SX679_.jpg
6,"TRESemmé Pro Care Curls Moisturizing Shampoo and Conditioner Set 2-20 oz Bottles Bundled with Leave-in Conditioner Spray, 6.1 oz, Leaves Curls Defined, Sulfate-Free, Frizz-Free",https://www.amazon.com/TRESemm%C3%A9-Moisturizing-Conditioner-Sulfate-Free-Frizz-Free/dp/B09HL2K7CM?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/61u-6fVmfOL._SX679_.jpg
7,"TRESemmé Flawless Curls Mousse with Coconut and Avocado Oil, Provides Extra Hold in a Lightweight Formula, Paraben Free and Alcohol Free, Leaves Curls Soft & Bouncy, 2 pk - 10.5 oz each",https://www.amazon.com/TRESemm%C3%A9-Flawless-Curls-Mousse-Extra/dp/B00NFUB7UY?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/71efBQcyDaL._SX679_.jpg
8,"TRESemmé Flawless Curls Mousse with Coconut and Avocado Oil, Provides Extra Hold in a Lightweight Formula, Paraben Free and Alcohol Free, Leaves Curls Soft & Bouncy, 2 pk - 15 oz each",https://www.amazon.com/TRESemm%C3%A9-Flawless-Coconut-Provides-Lightweight/dp/B09HKXBTWB?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/61zT+ZBtA-L._SX679_.jpg
