,Product,URL,Image
0,"MopTop Detox Shampoo for Fine, Thick, Wavy, Curly & Kinky-Coily Natural hair, Citrus Medley, 8oz.",https://www.amazon.com/MopTop-Shampoo-Kinky-Coily-Natural-Coconut/dp/B07K8Y4KL3?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/616L4vjkznL._SX679_.jpg
1,"﻿MopTop Gentle Shampoo, Natural Hair Moisturizer, Reduces Frizz, Color Safe Volumizing Shampoo - For All Hair Types, Straight, Curly, Wavy, Thin, Coily (8 oz)",https://www.amazon.com/MOPTOP-Gentle-Shampoo-8-FZ/dp/B005SIR214?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/61fbLizvtIL._SX679_.jpg
2,"12oz, MopTop Salon Gentle Shampoo, Sulfate & Paraben Free, Color Safe, Natural, for All Hair Types, made w/Aloe & Honey that reduces Frizz, increases Moisture & Manageability for Smooth, Silky Hair",https://www.amazon.com/MopTop-Shampoo-increases-Moisture-Manageability/dp/B005SIQVLG?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71olkO9AozL._SX679_.jpg
3,"MopTop Salon Gentle Shampoo, Sulfate & Paraben Free, Color Safe, Natural, All Hair Types, w/Aloe/Honey that reduces Frizz, increases Moisture & Manageability for Smooth Silky Hair Lavender Mint",https://www.amazon.com/MopTop-Shampoo-increases-Moisture-Manageability/dp/B005SIQY6I?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71L0Y566RlL._SX679_.jpg
4,"MopTop Detox Shampoo for Fine, Thick, Wavy, Curly & Kinky-Coily Natural hair, made with Coconut, 2oz.",https://www.amazon.com/MopTop-Shampoo-Kinky-Coily-Natural-Coconut/dp/B005SIR1HE?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/41D6SJ-ESqL._SX679_.jpg
