,Product,URL,Image
0,"MopTop Curly Hair Custard Gel for Fine, Thick, Wavy, Curly & Kinky-Coily Natural hair, Anti Frizz Curl Moisturizer, Definer & Lightweight Curl Activator w/ Aloe, great for Dry Hair, 8oz.",https://www.amazon.com/MOPTOP-Curly-Custard-8-FZ/dp/B005SIR12E?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71yxjxpWNBL._SX679_.jpg
1,"8oz, MopTop Salon Anti-Frizz Medium Hold Gel for Curly & Kinky-Coily Thick, Natural hair made w/ Aloe, Sea Botanicals & Honey reduces Frizz, increases Manageability & Enhances Curls.",https://www.amazon.com/MopTop-Anti-Frizz-Kinky-Coily-Botanicals-Manageability/dp/B005SIQUQW?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/714a9gNjgsL._SX679_.jpg
2,"MopTop Curly Hair Custard Gel for Fine, Thick, Wavy, Curly & Kinky-Coily Natural hair, Anti Frizz Curl Moisturizer, Definer & Lightweight Curl Activator w/ Aloe, great for Dry Hair. (2ea)",https://www.amazon.com/MopTop-Kinky-Coily-Moisturizer-Lightweight-Activator/dp/B07V4GP4K1?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/61lSzsak01L._SX679_.jpg
3,"MopTop Salon Anti-Frizz Medium Hold Gel for Curly & Kinky-Coily Thick, Natural hair made w/ Aloe, Sea Botanicals & Honey reduces Frizz, increases Manageability & Enhances Curls- Citrus Medley 32oz …",https://www.amazon.com/MopTop-Anti-Frizz-Kinky-Coily-Botanicals-Manageability/dp/B005SIQZQC?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71KFvliap6L._SX679_.jpg
4,"MopTop Curly Hair Custard Gel for Fine, Thick, Wavy, Curly & Kinky-Coily Natural hair, Anti Frizz Curl Moisturizer, Definer & Lightweight Curl Activator w/ Aloe, great for Dry Hair, 16 oz.",https://www.amazon.com/MopTop-Kinky-Coily-Moisturizer-Lightweight-Activator/dp/B005SIQT4K?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/71C+K3VeDHL._SX679_.jpg
5,"MopTop Curly Hair Custard Gel for Fine, Thick, Wavy, Curly & Kinky-Coily Natural hair, Anti Frizz Curl Moisturizer, Definer & Lightweight Curl Activator w/ Aloe, great for Dry Hair. (8oz3Pkt)",https://www.amazon.com/MopTop-Kinky-Coily-Moisturizer-Lightweight-Activator/dp/B07V9PDH8Q?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/61duFU7fpgL._SX679_.jpg
6,"﻿FuzzyDuck Kids Hair Gel, Water-soluble, Girls & Boys Hair Gel ﻿Infused w/ Aloe, Sea Botanicals, & Honey - For All Hair Types (﻿Citrus Medley, 8oz)",https://www.amazon.com/%EF%BB%BFFuzzyDuck-Water-soluble-Girls-%EF%BB%BFInfused-Botanicals/dp/B005SIR57A?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/31OmKN2lN1L._SX679_.jpg
