,Product,URL,Image
15,As I Am Jamaican Black Castor Oil Cowash - 16 ounce,https://www.amazon.com/As-Am-Jamaican-Castor-Cowash/dp/B07YXBKZJX/ref=sr_1_16?keywords=As+I+Am&qid=1650573896&refinements=p_89%3AAs+I+Am&rnid=2528832011&s=beauty&sr=1-16,https://m.media-amazon.com/images/I/91kX6-gAccL._SX679_.jpg
16,"As I Am Long & Luxe Curl Enhancing Smoothie 16oz""Pack of 2""",https://www.amazon.com/Am-Long-Luxe-Enhancing-Smoothie/dp/B0797G4K9G/ref=sr_1_17?keywords=As+I+Am&qid=1650573896&refinements=p_89%3AAs+I+Am&rnid=2528832011&s=beauty&sr=1-17,https://m.media-amazon.com/images/I/61Cwo0DWbNL._SX679_.jpg
17,"As I Am CocoShea Spray - 4 Ounce - Concentrated Nano Blend of Coconut Oil and African Shea Butter - Nourishes, Softens and Boosts Shine - Hydrates the Hair Shaft - Moisturizes Hair and Scalp",https://www.amazon.com/As-Am-Coco-Spray-Ounce/dp/B0065QZPMQ/ref=sr_1_18?keywords=As+I+Am&qid=1650573896&refinements=p_89%3AAs+I+Am&rnid=2528832011&s=beauty&sr=1-18,https://m.media-amazon.com/images/I/71842Cfo-qL._SY879_.jpg
18,As I Am Jamaican Black Castor Oil Leave In Conditioner,https://www.amazon.com/As-Am-Jamaican-Castor-Conditioner/dp/B07YX9Q5RH/ref=sr_1_19?keywords=As+I+Am&qid=1650573896&refinements=p_89%3AAs+I+Am&rnid=2528832011&s=beauty&sr=1-19,https://m.media-amazon.com/images/I/717aJivIUeL._SX679_.jpg
19,"As I Am Curl Clarity Shampoo, Brown Coconut 8 Fl Oz",https://www.amazon.com/Am-Curl-Clarity-Shampoo-Ounce/dp/B0065QZPI0/ref=sr_1_20?keywords=As+I+Am&qid=1650573896&refinements=p_89%3AAs+I+Am&rnid=2528832011&s=beauty&sr=1-20,https://m.media-amazon.com/images/I/718EJzCJmfL._SX679_.jpg
20,"As I Am Twist Defining Cream Red, 16 Ounce",https://www.amazon.com/Am-Twist-Defining-Cream-Ounce/dp/B00658M1DU/ref=sr_1_21?keywords=As+I+Am&qid=1650573896&refinements=p_89%3AAs+I+Am&rnid=2528832011&s=beauty&sr=1-21,https://m.media-amazon.com/images/I/71m+OmXVz7L._SX679_.jpg
21,As I Am Curling Jelly Curl and Coil Definer 16oz,https://www.amazon.com/Am-Curling-Jelly-Curl-Definer/dp/B008DFV92M/ref=sr_1_22?keywords=As+I+Am&qid=1650573896&refinements=p_89%3AAs+I+Am&rnid=2528832011&s=beauty&sr=1-22,https://m.media-amazon.com/images/I/31irRlV5ZuL.jpg
22,"As I Am Dry & Itchy Scalp Care Shampoo - 12 ounce - Fights Dandruff and Seborrheic Dermatitis - Enriched with Zinc Pyrithione, Olive Oil, and Tea Tree Oil",https://www.amazon.com/Am-Itchy-Scalp-Care-Shampoo/dp/B07KMD3DT9/ref=sr_1_23?keywords=As+I+Am&qid=1650573896&refinements=p_89%3AAs+I+Am&rnid=2528832011&s=beauty&sr=1-23,https://m.media-amazon.com/images/I/818IQpTRl0L._SX679_.jpg
23,"As I Am Dry & Itchy Scalp Care Cowash - 16 ounce - Enriched with Zinc Pyrithione, Olive Oil, and Tea Tree Oil - Fights Dandruff and Seborrheic Dermatitis",https://www.amazon.com/Am-Itchy-Scalp-Care-Cowash/dp/B07KMD725G/ref=sr_1_24?keywords=As+I+Am&qid=1650573896&refinements=p_89%3AAs+I+Am&rnid=2528832011&s=beauty&sr=1-24,https://m.media-amazon.com/images/I/91fmEHuE7pL._SX679_.jpg
24,"As I Am Dry & Itchy Scalp Care Leave In Conditioner - 8 ounce - Enriched with Piroctone Olamine, Ceramides, Olive Oil, and Tea Tree Oil",https://www.amazon.com/Itchy-Scalp-Care-Leave-Conditioner/dp/B07KMFCP2Z/ref=sr_1_25?keywords=As+I+Am&qid=1650573896&refinements=p_89%3AAs+I+Am&rnid=2528832011&s=beauty&sr=1-25,https://m.media-amazon.com/images/I/717vbQs3XHL._SY879_.jpg
